fan_blades,fan_rpm,panel_damp_pct,soundpack_dens,dBA_pred,cost_index_pred,dba_reduction
32.95860084043792,2196.7310925568,7.369627996058714,24.273992867745395,45.64132106171518,0.12253311255714508,14.358678938284818
32.12991346831642,2237.193195035128,7.6958169396022535,23.46535248854253,45.64723358404344,0.12032191405921236,14.352766415956559
32.084867797985865,2237.193195035128,7.6958169396022535,23.457007820624124,45.64723358404344,0.12032191405921236,14.352766415956559
33.969700203925775,2250.2664732378844,7.450812762575816,23.463365303988034,45.65696493466925,0.11630747559294133,14.343035065330753
32.253709534716236,2252.2295779634983,7.450812762575816,22.97633595316796,45.67320801054419,0.11494026048067305,14.326791989455813
33.421480718149674,2249.619686615077,6.313092096793675,23.47282720589333,45.688488871688364,0.11483521460694765,14.311511128311636
32.303748473404745,2349.965659321879,6.682502762828959,23.620871872878052,45.70468770891401,0.11299086628961633,14.295312291085992
32.366018751748854,2342.3291360722187,7.3448208828605805,23.16017428341088,45.71675423174249,0.11112356951409268,14.283245768257508
33.372260339867985,2383.1036438692686,7.417009083362396,23.23644452960176,45.74110089419663,0.11044621181069286,14.258899105803373
33.38033861041823,2362.738241329629,5.643441131102159,23.211684443487513,45.756132395831905,0.10966163692595039,14.243867604168095
32.33094410488154,2383.473376392901,6.444594101059785,23.211949175486996,45.77262483121573,0.10897395082469916,14.22737516878427
32.33094410488154,2409.2102161712346,6.569243812490244,23.213345349705353,45.789546509083344,0.10847557003542953,14.210453490916656
33.63012495682797,2345.965342336661,0.3280014710535024,23.230645641605438,45.80195382891612,0.10694256028990788,14.198046171083881
32.18803216196442,2344.931991986363,0.25080041549661547,22.995505703637484,45.80420729632061,0.1066263247148847,14.195792703679388
33.511228173955544,2411.19787841603,5.2290222309158025,22.947712495287476,45.82469853641792,0.10659239141863054,14.17530146358208
33.3631275481591,2383.1091436898323,0.31187403853506135,22.995505703637484,45.828553958774755,0.1059489670114849,14.171446041225245
32.79224131152627,2418.07810913526,0.21630645638329504,22.996620559369724,45.840943389328146,0.10487956690571491,14.159056610671854
33.453775275666715,2362.738241329629,2.4242662619571336,22.947913766846224,45.87340366521407,0.10396024552564018,14.12659633478593
33.583093663010914,2349.604226257331,3.0493185997933265,23.118797639341217,45.879830100861106,0.10365611105538584,14.120169899138894
33.37540304081985,2383.1036438692686,2.321900048307834,23.23644452960176,45.90000379507271,0.10307042068337303,14.099996204927287
32.67484091063092,2409.0735346964084,3.0343869904239473,22.961036788027247,45.91881966127314,0.10159311767119286,14.08118033872686
32.46688365507766,2469.3257143904607,2.207566318080997,23.182896962377225,45.982673232479364,0.10132390190010578,14.017326767520636
32.676627693366214,2469.8590531414043,3.0491005398508837,23.11175455651077,45.98909966812641,0.10091599899369563,14.010900331873593
33.63012495682797,2479.7512758590374,2.7504403019496344,23.230645641605438,46.057558089478974,0.1003855904837931,13.942441910521026
32.132589647495436,2480.6160558343386,3.0715336084460034,22.964530078671103,46.05990643512961,0.09997768757738296,13.940093564870388
32.07370018611711,2575.5692215480212,3.0350542440946553,22.96092015529806,46.095928517926694,0.09970812218634383,13.904071482073306
32.45901482942355,2617.2326534558815,3.070954789219553,23.001989310430442,46.12049991623171,0.09903722099458491,13.879500083768292
32.12835038733296,2642.2946360066744,3.0533068891275255,22.958798786572142,46.133929538031005,0.09863214724904901,13.866070461968995
33.58551752879193,2654.7099290236633,3.068463203525649,22.965599145947337,46.16983200026968,0.09829513219359204,13.830167999730321
33.45277500612737,2654.7099290236633,3.0685011628880217,23.028536115256184,46.16983200026968,0.09829513219359204,13.830167999730321
33.45277500612737,2699.867184163015,3.0685011628880217,23.028536115256184,46.22370441306481,0.09817932839748324,13.776295586935191
33.55631274701824,2703.110937270652,3.0710545514257683,23.001989310430442,46.226906146292094,0.0973754896044895,13.773093853707906
32.32926007581738,2707.4739081422863,3.0684720536423593,22.957294761412054,46.226906146292094,0.0973754896044895,13.773093853707906
